@relation BaseEduc
@attribute PC0 NUMERIC
@attribute PC1 NUMERIC
@attribute PC2 NUMERIC
@attribute PC3 NUMERIC
@attribute PC4 NUMERIC
@attribute PC5 NUMERIC
@attribute PC6 NUMERIC
@attribute PC7 NUMERIC
@attribute PC8 NUMERIC
@attribute PC9 NUMERIC
@attribute PC10 NUMERIC
@attribute PC11 NUMERIC
@attribute PC12 NUMERIC
@attribute PC13 NUMERIC
@attribute PC14 NUMERIC
@attribute PC15 NUMERIC
@attribute PC16 NUMERIC
@attribute PC17 NUMERIC
@attribute PC18 NUMERIC
@attribute PC19 NUMERIC
@attribute PC20 NUMERIC
@attribute PC21 NUMERIC
@attribute PC22 NUMERIC
@attribute PC23 NUMERIC
@attribute PC24 NUMERIC
@attribute PC25 NUMERIC
@attribute PC26 NUMERIC
@attribute PC27 NUMERIC
@attribute PC28 NUMERIC
@attribute PC29 NUMERIC
@attribute PC30 NUMERIC
@attribute PC31 NUMERIC
@attribute PC32 NUMERIC
@attribute PC33 NUMERIC
@attribute PC34 NUMERIC
@attribute PC35 NUMERIC
@attribute att37 string
@data
3.168103917242404,2.9666945803809788,-2.9211048535269035,0.4331952346780008,-2.2151121745093034,1.1835544555385602,0.05266072727026583,1.156567498134065,0.9066573455214986,0.11896041600040656,0.5396186463382819,0.2573010892769296,0.571524758565708,0.06704035750223067,0.5067708646108103,-0.3297084068378936,0.1471119828349204,0.11089502362608789,-0.31673584404222876,-0.19395923750947625,0.12100885594000742,0.008819292421196046,0.03496217773756782,0.04711407732162903,0.1635524347717045,-0.0785291837998191,-9.698657353649776E-4,-0.0628317761675935,0.009148792135453273,0.001617516783189962,0.0202105441557005,-0.0018069872916355511,-0.006481685381942431,0.004745120855067566,-2.496371893718483E-4,-5.239242004264451E-4,0.0
7.6100539394641515,-8.001527604910056,-2.9751284531237303,0.1718222168647019,0.4691001241734257,1.2631218557270238,1.156715296542006,-1.510249561130333,2.1353046797934527,1.2404157363905448,0.16661875456685205,2.5369551725430837,-0.4842569051094583,-0.7318392136774231,0.30607920956809664,-0.20563534011167095,0.3200827774571358,0.46853681813806425,-0.3540499006030907,-0.42678779787142107,-0.08388377057197532,0.4939335856468571,-0.34197407111553985,0.24809253716366564,-0.22474663202385092,0.022008533948991323,0.02544637922524029,0.10463887610579442,0.016407623972123114,0.0017421333151236718,0.0013772933528956224,0.07687512567748397,4.6082637600143887E-4,-0.0023259193465280325,-0.00399907935551588,-0.0012650354976694493,1.8036387
6.084389302899321,2.523876084515657,-0.384000117135597,1.4131151498385517,-2.3994264596892494,-0.6966772950398603,1.7266479699401411,0.9377247845184973,0.7379302245421813,1.9250035405102446,-0.6741850095492131,0.6109106214453113,-0.4253110155535929,0.6343277376500285,0.15176574711967783,-1.0347879492396292,0.4212077241749149,-0.1418458511960511,-0.07244157807975361,-0.04151860891295802,0.06915454701134527,-0.27882253620310293,0.18733082307154586,-0.012167889763535777,0.04242865212478303,-0.01892044795701838,-0.006994793222639113,0.007747540036632354,-0.021617773309436445,0.02237221856732473,-0.11042594182919671,-0.015892638250321986,-0.0031680524240284506,-0.0030446664003197605,6.438712531709454E-4,0.0053735427051499005,0.0
-2.8159364188383127,-3.3374818269234527,6.009942590460249,-0.06504621327120125,0.6037812925096927,-2.125763718818287,0.49710193068159714,0.09422018847405911,2.065016211418087,-0.4527653449199974,0.6214605070479801,-0.7676815246544211,0.7682269548033989,-0.18921928622542514,0.23194265236889663,-0.24089706972713026,0.295892077914102,0.6286872873610114,0.1295743922378938,0.011317421126625107,0.18940104457822246,-0.048725826699684525,0.24924704627828784,0.15139636656013597,0.031661447171559,-0.013901299318399883,-0.0792462456237291,0.010243004575527586,-0.03083826761739447,-0.04355747645111804,-0.02574968771664487,0.004646520000502215,0.0019531202930678341,4.6546406060997745E-4,7.981025486863882E-4,-4.475192697719595E-4,0.66373396
6.915630082273776,0.6193214249942605,-1.0588193561187689,1.1371192179036111,-1.7248547981347315,1.9195544413864463,0.9866427290472892,-3.2287120693328526,0.6854760187921245,-0.3934721478860367,-0.10743591879758368,1.3972541054450671,-0.3907417223180416,-0.452911292775506,-1.0838361388870381,-0.02771611845810211,-0.5310925875481713,0.045933178785956506,0.3633767838409469,0.17224771640026254,-0.19856631652608864,0.0901883985799938,0.2322591974547609,-0.12260365662747014,0.1023317370472707,-9.070151676553988E-4,-0.036776232349291074,-0.03232258087267014,0.002765642392865794,-0.010913704448913443,0.024089265937421344,-0.00798814471870741,0.001145734083440263,-0.0032564711230406696,0.0019102490188705721,-7.042932615919221E-5,0.0
9.342995058180772,-7.1136928970146345,-7.661596278238563,-2.263558733153617,2.194658841162459,2.8191566663843597,-1.309154434780437,-1.5617357860223475,-0.19776128683501154,1.1906847524734416,-1.48511102092907,-1.3973507235385023,0.591855283099595,0.3308573381784326,1.289407751065467,-0.41517653190454784,-0.5360937311312339,-0.41614961746287316,0.7189528977591015,0.18697237051001073,-0.018134183129916978,0.16486750577385856,0.304683255409544,0.05767984209055432,0.16332022146336617,0.08269930949727437,0.017895653430108065,0.07803376794880865,-0.09856471376537626,0.09347032586582658,-0.07917888467745798,0.11988515134481988,-0.005383407136028928,-0.0023903501001818774,-0.0025096169787251106,0.01572540334217697,0.0
3.377655791268321,2.5043438205094724,-7.137482588384546,-1.2148522159171447,1.068786712855336,-1.0658065831851429,-0.9284361495224193,-1.168144107822859,-1.1214843998219903,-0.13076212958370786,-0.3422003680205604,-0.24107347760218462,0.24207529144171247,0.06457076977294865,0.20512293462901315,0.5253797015263935,0.020356970027487185,-0.12455530461541026,0.19974786713977774,0.17174910111859398,-0.3029908219000583,-0.10972619218464752,-0.14918490367579898,-0.21048908326660043,-0.06199842003218037,0.03013825109649056,-0.04103163635115309,0.018843255172908416,-0.002999950487620904,0.0021951084083524867,0.007198128531880136,0.04505160484901423,-7.122466880499045E-4,-0.002461286673248056,-0.004085610079153674,-0.004636168818178065,0.1390617
5.720226175420163,-2.1133007577457272,-5.148811436818692,-3.1253857839780816,1.5641749609812705,0.19613660436667169,0.48099978460730286,0.15676079545916943,-1.3323588198168526,-0.2850684638545141,0.5800397288704432,-1.0953457730652265,-0.3182093382748692,0.629919792288804,-0.994408840613202,-0.94671045680267,-0.10495376851427826,0.35197509171356034,-0.47007428630995163,-0.04222767239902632,0.3806216536990374,-0.789648438914664,-0.011990523236055983,-0.08348146526453859,-0.06594774910190268,-0.09121359500717696,-0.06553070084961743,-0.01960508074504429,0.005736980688320794,0.0038821315651875903,0.012731537573233576,0.03912198007470735,-4.8314819230464105E-4,0.003959433118510359,-0.006637368320624773,-0.0011412849763936146,0.10806563
-2.472637408229421,6.042890200788873,0.22072554797244678,-0.7069752692723574,-1.2051898881336391,-1.3706798583047912,-1.4798368300484785,1.3461768473014262,2.1975608165795233,-1.5386122912399598,-0.3708834375708237,-0.40358719947371335,-0.5697778064085736,-0.20242598415366406,0.268491956287608,0.5423568874936069,-0.24583913587601608,-0.057545377393956175,0.4886736382102782,-0.2767653305107668,0.599977185914366,0.30712477775786423,0.14927455282401647,-0.11671206388424035,-0.11527485091579176,0.10760646638638079,-0.020503275669131883,-0.016518498693385585,-0.05883623076993982,0.02414310382700686,0.007606862970608818,0.026824769107805606,-3.83717052697626E-4,2.606149268767282E-4,-9.725537550996325E-4,2.7421193801040384E-4,0.3070774
-2.3617623007478556,-1.9883088692378743,-5.820497551715159,-0.8745213799584908,-1.9668861853432154,-0.3728620925903218,-0.5458717383357535,0.028064975830411898,-0.04955234043138351,0.6649244494960316,0.6581827065421092,0.2758418974464228,-0.25885498281542507,0.6409861757987977,-0.0174934173864984,0.773231792641023,-0.23073734372670818,0.2244038973646915,-0.566856633778416,-0.011204408285822726,-0.1917153194815025,-0.13723664032085509,-0.3805601348535211,0.10383875259170475,-0.3036807139540124,-0.060922222369431615,0.020351742950608712,0.013190857768430743,-0.0663429868536822,0.0016323609198229494,0.047314448839648714,0.03538760230334787,-0.006101000606317963,0.0037820922294787536,-0.001386757798988203,0.006074000689725719,1.3711952
