@relation null
@attribute PC0 NUMERIC
@attribute PC1 NUMERIC
@attribute PC2 NUMERIC
@attribute att4 string
@data
-6.881825891053457,0.12723244170316178,0.5482698052282284,0.9388336
-13.43343967245234,2.144722355551961,-2.6797047445828106,0.0
30.00812354328249,-4.282814109044888,2.638766307975289,2.1393309
-0.05022023611742166,-1.3560362071487093,-2.2870346132178616,0.0
-14.438060518785766,0.9730597256344761,-3.1900720271582275,0.3681178
-12.043014598918678,3.977755356561031,-2.8687746581355427,0.2747253
7.11626660057588,8.699638887391446,-0.2775750481992354,0.08857396
16.93267054076725,0.20591998514980847,-0.4282302761025205,0.0
-0.8439913104743304,-2.3174888839093435,-4.785616285736276,0.0
0.6196545097824642,2.768053162743534,1.947525409337934,1.037471
-7.4146978705131925,-5.381059778943359,-7.9386727421058625,3.0442116
-4.9029473943529105,-1.700848598079972,-2.902260917913299,0.21276596
16.173663845267697,-2.0792409818549897,-1.6457926258538782,0.0
8.46643465706232,1.5589645205886384,2.4634980433881086,0.5773929
12.527118363308228,-4.148782246226473,-1.309805884727493,0.0
-5.036450432879237,0.7433902881920721,1.812733621142483,1.1417323
-21.432798323535422,1.8282567134948726,-2.1466656188462387,0.0
1.357469332698106,4.04113195950855,-3.0459400860529495,0.32550967
-7.368047656895387,9.117364408211808,0.2591498644303063,1.141925
-5.530146693224482,3.2823448337213765,-0.1697806587410733,1.0846561
-23.722304948466366,-2.3019920086518155,2.910631712614114,1.8814993
18.66839380026002,3.748042375004359,1.7670984014428033,1.0191083
10.939831777018973,-1.3456559031900035,-0.16840783038133944,0.19596864
-35.16798400880379,-2.479558971192958,-1.0755625948903873,0.43989253
11.652326517692476,-0.6527730022220626,-0.8856853497022095,0.31459445
15.03472777917298,0.6693492436849616,-1.093219700663898,0.0
-6.526632861349817,0.44035164479166816,2.3167116289479592,1.0530164
17.577683233394566,-4.248509754498264,0.2530164967226529,0.6427041
11.942364869173282,1.9296365412240775,1.6730739030392154,1.336478
7.9767155210786935,2.8660779536525642,0.17549483459228554,0.77403986
-4.876827080900931,2.508403626866971,6.291977388534464,1.2989734
14.938154084844097,0.7772564893374259,-0.6641480699040327,0.19616391
-2.7314011235014086,0.10366928086515781,-3.9266335023103673,1.2493494
-8.228442526817817,-3.110095252743107,-2.8774888003222063,0.0
3.907148506097004,1.2823947461170495,-1.2410113061821701,0.0
14.58687702189086,-1.337119530484756,4.47068102110646,0.5172621
-10.018771914239144,-2.005993530628903,2.7043990946979948,0.5116467
20.268522442472353,1.8721408189152002,1.1774526983125018,0.44491526
-9.77021389509891,-1.7672819818838277,-0.09943987708797897,0.63507575
10.865164595147435,-2.4807181449579856,0.3897303626621862,0.0
2.8231977209588925,4.077967482756031,0.555521516940554,0.34555188
3.8769704574489277,-4.016411423248103,-2.9287431098511054,0.09727626
-13.70167517204251,-3.339510675650938,0.2758246218755831,2.6915212
9.449999128965292,1.0217421711887738,1.2479790345443464,0.06088898
-34.13171432272424,3.189996463124089,-7.551849760413899,0.25526485
3.8456565956184656,2.292222051813465,-0.6443139632818471,3.4334764
22.365508873438685,-1.1120477539311744,1.1470970772453786,1.6775534
17.001014380408687,3.859984162451604,1.6114672710178395,0.54908586
21.192035300812936,4.893646504050751,3.1780477980753163,0.07694675
1.8609749586462123,-0.40236571974854485,-2.318385480744558,0.0
-4.808378531875017,-0.7680534588257393,-1.5224522504733833,0.0
19.120131628472556,0.23683357470556143,1.2173684040492159,0.49019608
4.872145220162306,1.6182780452970156,0.23379478780753016,0.4848937
4.6716704101450155,-1.0659930317502637,-1.0930349701472928,2.0573108
-5.5266391509504995,-1.7419781355059427,0.5606571743076749,0.42121097
18.482168460151307,3.166453722240069,4.100443725402208,0.48604578
-6.8921875364485565,2.1515884440879063,-3.1107137306554167,2.4029574
-0.2681970246726533,-3.180326384469715,5.141885229855154,0.20252025
-2.0686821614087703,1.7940802187225915,-1.5032980446496245,0.4733728
-23.51318058333364,4.980344027214859,-7.383380973490347,0.82417583
-1.3120069271902635,0.012437528467330733,-2.0963788443366083,0.15128593
14.41447285842952,-1.0839921607040832,-2.2976712069554797,1.1970534
12.0815648343157,-0.8525418160783641,1.0887815587359433,1.5251652
-6.687212785289799,-1.819742089113277,3.039876962733427,0.90739256
13.671408075586944,-0.17347453555069375,0.06604080438317883,0.07008691
-8.860136579190488,2.0165951505213124,-6.173885622882024,0.16939582
-27.706484153966215,-22.276385446859614,-3.306116215699282,0.0
4.526412183469233,1.6477601616152808,-0.5480052564717899,0.1540832
-23.391593396342778,0.9966901907195771,3.737479418691418,0.94593745
2.667646896548954,-2.3644927978618133,0.6132906699707478,0.2369294
-13.540716125241874,-3.347792620389329,-3.2123707353930437,0.95659626
-19.076737630191552,-3.9822799158704854,8.136648828391168,1.0647011
7.58041048096481,2.2412782549144,-0.5146226818964061,0.2201431
3.627033253812715,2.6754641096108758,-0.43547955085232615,0.0
6.206626746644868,-0.48914628315147907,1.2806710165347686,0.60436004
13.171158199558727,-5.118940020556594,1.7243188150439623,0.1294964
8.95857658505721,-5.720846762679874,0.14292424125615177,0.52562416
4.196166084635283,2.3910236473315476,-0.9247336699070083,1.7046386
6.86351129248446,1.4744773289698763,1.5017617634772538,0.18141504
-3.233145942534768,-0.7572824149301675,2.022139615453189,0.6896552
7.951211858911568,7.854418771674056,0.6409298282449143,0.5795574
0.8079387720595819,1.3978682206902517,-1.8054338726941097,0.4079551
2.2837245071410033,0.5869404976062532,-1.0737466418773958,0.17657445
-3.096396685101145,-0.8738943046210321,2.6467153896072,0.8853475
-1.0002109068931004,1.4633456963470843,-0.7659604628672051,0.26555046
25.174764536934852,0.15323901353086833,2.486589701273111,0.7727975
4.008684639578472,-1.8661847592362333,4.0921954610261775,0.6371887
-8.915380894864805,8.407362344059704,-3.797499085592461,0.0
8.361744933753563,-8.091847259009505,-1.2061438630977586,0.0
8.556950037062322,-16.364290105961533,-2.811039745065345,5.4283605
-8.209091612647995,-1.2330288260435085,2.2593399451603586,1.0592788
-23.573888002968342,7.482436913912844,-2.665416846601116,0.15982951
-44.231147838091616,-0.12682554889723585,11.853739454074262,1.3442405
7.40717691161953,2.5515640551145986,-1.8555845516876461,0.0
7.644922799383572,1.7308962242589656,0.8826730164380703,0.71199715
-0.1580683995272505,6.360808380829043,0.225661653221558,0.2951096
-2.1271551018232966,4.4112531709378775,-3.285280491077761,0.3674782
-3.1544575499142287,-2.7998416542054643,0.7885439955165314,0.32631266
-7.2189221095415785,-3.467996878427031,-0.11235098593732218,0.1621797
-14.72830316625362,-2.3461087317484837,3.3224272552444134,0.8367333
12.689348832195948,-0.774227803379534,-0.782288897766449,1.1156685
18.34863813931784,-0.5042668421579879,0.8180348837950904,0.16172507
4.181104887672718,-3.2512195449024146,0.9874777051652684,0.17537706
-0.21119366452307436,2.007906717276381,-0.173709119799711,0.43296736
-24.466219260705316,2.697320963236118,0.4906679276427157,0.64605445
8.742081181838564,-7.486092836437627,-0.5958238183997082,0.0
-14.933708217182941,-5.0761922630811736,0.8265952229063531,0.3485064
6.570919693635176,0.9262745015198873,-1.046367604764348,0.82574636
10.860978133062071,-2.4697541888345578,-1.301766985113276,0.47058824
13.952266236882627,4.225805560872417,0.8687999336386865,1.1663808
-66.53676137996897,6.13974519571806,11.569215621761664,0.6854423
4.357304936075611,0.6405006228011322,0.17039010959025624,1.7399267
-12.259642586389987,2.6024376429527583,0.17713671422223687,0.15048909
3.6211258119521625,0.2312901727722729,-0.0316677387453459,0.0
24.473153604115982,1.3344942056090412,2.0524954871086765,0.0
-5.245510748112474,5.341518070531447,-0.8904642918765346,4.504906
-8.737265408172458,-0.2092787093492621,-0.9234985832308955,0.85296506
-17.966160957018417,-1.3348178229161474,-0.40845070086333646,0.2845625
16.537241926246033,2.3422489892014626,-1.3471006776061776,2.1295474
12.320482796889292,-5.52349637781808,-0.7944467334015868,0.41484717
-16.510597823470626,-3.1796848888124334,5.325787697111826,0.24600247
-4.748307596711275,0.48274854645761667,-2.3428298458529047,0.0
1.4745231381984276,1.1391511733797755,-5.186984256775571,0.16835018
-20.513721368661923,2.539269160168967,-0.5569976184423862,0.24570024
3.6472654386448866,-2.4496230616526313,4.807158809767914,0.16519824
9.621812047059404,1.7274614290033736,-0.09618568942053951,0.8673397
-0.5295584181303155,3.039284507230829,-1.4251000398975393,0.5370844
-1.6233799862382927,-2.158738852070377,-1.9964740297166435,0.107411385
-3.79550456581506,9.292249061411013,-3.0554201514836903,0.0
-12.492413202008974,-1.4361519516182224,-3.235980543857445,0.31298906
-5.814209198514176,-1.2412991095136858,-6.057115798280889,0.0
-7.354887992904432,-1.5388517302435682,-0.37128261964699716,1.1741683
11.419192907661266,2.282562958995043,-0.849663327411414,0.2846975
5.996981821866768,-4.119416021067934,-2.7489067271551084,1.8045113
-7.021663444921348,2.6509007923560177,2.9249449932821925,0.51132786
9.567499152268704,4.460160487437703,3.683986464445287,0.08810572
18.870713085390744,1.9091364362600713,2.5798555037539392,1.6917585
-12.692185644862318,1.6454147956382352,0.9324863080861645,1.5864892
-0.49042575548505557,5.557721765527966,0.01720267443676099,0.07012623
0.6256357874960717,-1.3598051439030308,-0.09574384124038346,0.6528418
4.705505140985341,7.7937630417411015,-0.41573504208898715,0.0
-5.820441781634446,-2.487732585289512,-1.009761425008189,0.0
15.32534068663856,1.4420316362915955,1.3590586224903776,1.940159
-6.950660033616289,9.310456639892314,-4.68561917853288,0.21067415
25.72051634334865,1.3615689907457487,3.9114065277908985,1.3075881
-5.86534705165339,6.942789547905538,-2.7123418212587724,0.59241706
2.1778932528303683,-1.761139114725912,-3.026822121258077,0.75059706
-6.122029352690137,-5.808251955448793,-7.386337879712428,0.47000763
10.914718505111004,-3.528412742690632,5.956390747475512,1.5037594
-3.4899683112224604,-2.5877196960923072,0.300830200193281,0.42611775
13.914560638128666,0.7526570438754847,1.507884314739944,0.35370168
-24.516377256322418,2.921687370868349,8.247693487933653,0.7122629
-12.952580931006993,1.849177588612663,-2.8230249930288895,0.6207675
-4.990633415828403,-4.678587896843435,-1.2262193799630987,0.0
-27.546504335424608,-2.8790228855778794,-5.3164327596858465,1.1356943
-5.006190442166194,5.276894919515773,-1.0511731538710873,0.0742942
-26.392725566345884,0.8462476329591753,4.084039791515497,0.9982956
-14.93538043531246,-0.046080617546909175,-2.5587570035432248,0.0
-38.23596038126158,-4.083488239600381,6.819847831593837,1.7023402
3.39143985436625,-5.469864272025872,-3.5087039438433236,0.36258158
2.409316110532844,0.544145974771237,-1.9649696491128408,0.083379656
-5.916987685786627,2.1813978386793913,-0.2404758223349135,1.3058841
0.45494347849819716,-4.253212124632009,-3.430161636503974,1.1220196
0.3458189127753193,-0.540574282017628,2.540733065073233,0.23330417
2.641976987222437,-2.6596413739758393,-0.003676304984988832,0.29956937
4.971776079152154,-2.9164184635648995,-0.6518838161530083,0.0
-29.822755359275703,-4.677414672863249,-4.929335475812233,1.69654
10.527722313549216,-1.0845283719016825,0.560429440946209,0.0
-0.5678750189849996,-0.17414485125395152,-2.658446429656183,0.0
12.750439927854716,-1.2080533530819493,0.4435914213861234,0.061218243
-3.021836704175257,0.7432949746524766,-1.7629876437446153,0.14351062
-4.539872698857948,-5.148572732212397,-5.710516616361769,1.6777817
0.08241472422299423,-0.3577829132981375,2.279639563574736,0.6708908
0.32531531086780696,2.69630569524089,-1.4031303249057752,0.41870204
-0.7969307666695856,-3.216365757715665,-0.022948643240083944,0.3472222
5.793902771627826,-4.663751745382611,-1.5756936717335353,0.34274745
-32.97081769646678,-1.5768664872665272,0.9318578635582551,0.84872437
-17.286130078773564,-4.941956751623626,-2.1249552032627914,0.80081207
-15.63946881323776,1.7164249089873467,-0.5941676423777116,1.1977935
-2.0152553240287054,3.069787747259299,-0.6654824144347602,0.0
12.40090892194466,-3.481188918140627,-0.7370534207536403,0.2935421
-8.51039213580684,-11.35303308574544,-0.044651859160380614,1.3077594
7.156966566231037,-1.485176580329037,-2.341313059444489,0.28248587
10.454411702133479,-0.6007189903281797,1.7166571930035472,2.060222
-9.178153260514128,-1.1259621837139804,-3.216793677228003,0.3003003
-0.26717805326875643,3.543082805549846,-2.1692709525246228,2.6767044
2.817970746136055,0.7968644819750028,0.9045460082258163,0.36777583
9.416455506572559,3.4202768746774685,1.7259468385920333,0.10137799
7.8636983094978055,-1.640778650952547,0.44616437208007653,0.3414264
-2.655861028495814,5.806073223072286,-0.6744450972985723,0.0
-30.764774553819045,5.604226097447242,-5.713844492884053,2.168831
-11.67603813593433,-7.364824649931933,-1.2413694715109544,1.6119747
6.209939897960679,-1.8684853181939427,-0.11356607119152318,0.4868674
6.115737143453132,-1.6108302736004232,-0.3247096579963147,0.0
5.676156200165446,-4.894032997134291,2.707138886928115,0.11269722
8.478440842377012,-3.5024874368395844,-2.1842802435933417,0.3276898
19.537404685210323,4.12472587945706,1.7263057054990822,0.0
8.520542080173986,1.272912983453107,1.5576380174729696,0.0
2.335202031097724,-1.6681013743181285,-2.57857318759509,0.0
-1.5688971714878883,-0.42524217160437255,0.3467481406682361,0.45521653
9.533961539890921,1.994149883193945,0.6111313460548438,0.3748223
3.2977083413368544,2.55687128917265,-0.41129492598682704,0.0
20.236062594680444,-5.885806827901335,4.178876309389718,0.48590866
23.2910852784809,5.337511959192456,3.5698422707877393,2.5560772
-2.7480381072376607,-0.18525855740243724,0.10310803453888462,1.4672256
4.922295027930354,3.173538178602393,1.2020181379126424,0.29300964
13.68578580507273,-2.0362726991733324,0.23340004895284228,0.18977733
-5.708872148542498,0.4715155284693167,-3.1839060977410183,0.0
22.95342931352083,-0.4442166011654629,2.589472004625801,0.32596886
13.415316304004644,2.705931949915834,0.14077533311245993,0.18206646
5.66182996209757,-3.88593663949174,-2.2182473029173977,1.2446795
-24.44330257318017,-2.868749829913986,-2.9829694015635546,0.41296062
-16.0663400124266,-3.056092961700571,3.922943642378673,3.1858478
10.341879432878319,-3.5795992149870326,0.36778034789473146,1.0704585
-0.6914425306120895,-4.434605378308959,3.6156175250694114,0.18310827
13.178320500696033,1.0781692315049312,4.741698641204969,0.3777148
-8.196275069801462,2.5669010161665677,-1.6140550818420232,0.23907104
9.97679448068203,4.319629323042529,0.8845386104751922,0.0
3.2210580500746806,6.152547685239648,-1.4457174089144187,0.0
2.3391008668913775,-1.604546504550489,0.024694147946005218,0.15748031
19.9272378329496,-9.195293501476497,2.5511539481781096,0.4409171
-2.9256588374516834,6.681542335776343,-1.3567752398547832,0.27173913
-6.725490775280585,4.34407755320786,-2.8415066815658805,0.35814786
-3.9014251811907634,-3.6851739987408623,0.3580963967061923,0.098154694
-8.269050941636273,-3.2594180887963056,3.5056564331795363,0.17514749
-5.181692535442788,3.418861395940379,-4.28279747988727,0.0
-6.685059770856026,4.913008604171435,-1.0766955519886388,1.3317757
0.33850405384661053,2.029614393224708,-1.1762260422035609,0.4773982
5.645149331047394,-2.582879503672003,-1.0030271023513284,0.0
18.72689879629626,3.1331578945566703,2.544649169938583,0.86472225
-2.1310897293375564,6.38186386229919,1.9523086101573504,0.267548
1.6985132083421286,-4.087647420473744,-2.3141334167298853,0.84222347
-3.8793845278896946,-7.47090866398206,-4.526151797807115,0.61703
-13.62497685212624,-5.227224777273437,-1.5905725708608878,1.9691969
11.285381851117329,4.252097156059731,-0.8723536251913915,0.23294508
-12.28489138804462,5.125892059394653,2.03494271204868,0.8780641
2.618137491270588,1.0190725088061252,2.0409101413608313,3.378864
-7.708621767892269,7.758387255424473,-2.6262376717806792,1.4834206
13.028877400736334,-3.6625064051587373,1.8036818520407278,0.59712994
-14.518180637516682,9.420065957482981,-2.532683124084834,0.0
13.09799366352205,-4.851667340608315,1.4419711284670007,0.05571031
18.044650415446984,0.25745215672447697,3.4868134403937,0.17980222
10.599628701821553,4.387146877799044,2.3391815151123474,0.81669694
5.053396725334924,0.6845878521270404,1.64917481864196,0.2437043
21.444503556319276,0.5453868799929968,1.7807579300998633,0.23954965
-2.6379032806367997,0.15625729080050976,2.905753873441442,0.49741727
-3.0735380989018566,-5.765943429195403,-0.17204821328717923,0.8785763
-8.99730318994991,6.438096106343654,0.20366597493299565,1.8532526
18.649737237659785,-8.892231989296157,3.407412951914203,0.0822143
9.232698733793251,0.6868876849417641,-1.4290038856283482,0.19267823
0.6428343879187305,0.5559983690163947,-1.775203111351479,0.0
-33.725932933686785,-1.6181392779728692,-4.468692833521305,1.0189687
2.3144616780910114,2.0299430983943587,-0.7617732290506838,0.090252705
-5.165164703484404,-3.238920977671776,-1.2171749750122705,1.1289735
7.129757586434991,-3.392276738516713,4.07509453461381,0.5907547
8.933699688909392,3.0855056372689615,-0.42925738687803383,0.275558
-9.016735698109866,-2.696061707692592,-1.941621657334366,0.9197861
2.185103443578069,-2.3593076487328757,-1.67056349403304,0.62208396
-4.644674612045149,5.446418274796697,0.6744937091759038,0.117813386
-4.0943126974587045,1.5263491356730796,-0.11054925246734815,2.0353303
18.8637186774295,-0.6973441921245327,5.193162010695486,0.0
4.4682920487023425,-5.227227127682993,-5.2030068730214065,1.415538
9.550248119291487,-2.7195731268549252,3.736479507000954,0.0
13.701627876742767,-4.018121842762192,0.6813783571233416,0.7954889
-1.656556474748557,0.45234672144235855,2.0676795459566235,0.25917926
-5.028762555137031,4.17623208240179,4.136715668976726,0.13903372
-5.023513451646841,3.375328215441847,2.667976553120147,0.91491306
4.074775138343156,-0.6466173446426117,0.6872861069724668,0.44389388
14.672956783183446,1.5007515948282444,2.122013062577833,1.8829516
16.673133938825917,-0.0474440834859679,1.633889807582559,2.8016927
-14.154539113852637,10.508518092502559,-7.260515031838708,0.13550135
1.8783718536091403,0.1647510696013846,-2.753000620492173,0.19986676
4.675237786394479,-0.6663598622923954,-0.9124932414174709,0.7099064
10.082333678222604,1.7915106338428382,-0.17267150203449333,0.2870985
-16.8860853750248,2.414648040758067,-3.3655454646893035,0.46205497
-8.418571596066144,3.9123248256751886,-4.763914072078559,0.84265965
-2.2835951939789947,-1.126538624916182,-3.4277791055965996,0.13383298
-7.121131590997282,3.042702412909073,-1.144923311884233,0.33573738
14.15488334194569,0.06667985047937625,0.758825464016395,1.2100586
19.287499795023837,2.3719816198746537,2.55758499072779,0.79447323
-26.788066770664393,-3.347518875426549,3.666620584421233,0.66951597
5.115219336822796,0.08787006554851007,-0.18972299618881783,0.021235932
9.632546536784135,-1.4624801937478942,-1.276666927300817,1.7701912
24.196901793761853,2.0340054145132465,2.6626488674392945,0.73170733
-0.4660786048816101,-5.743854863941988,-3.501782753802899,0.4396113
-2.417032287928227,-3.2458546945432,0.48853581799037826,2.4961
12.94292545298222,1.7576354634430953,0.24574140002557154,0.2591009
-4.939022957781062,1.281413046231608,3.815748671378633,1.4502562
-25.257328375710365,0.3090998877573674,4.210485457928316,1.0844985
-18.54121725643765,-6.49777352618633,3.034240314266129,0.50267476
-9.817553308472284,5.356257597090632,-3.614818116492062,0.34188035
-1.856520063282448,0.33034841597661657,4.928874586490934,0.13988459
12.986985734593983,0.15380552844407747,-0.8587732174428195,0.25371513
2.764185313216416,1.0509661496518024,-1.405186410027383,0.7862303
7.5116344105161605,-9.53398681729164,0.011381215549434387,0.33293697
6.438710821524318,-4.629277955306597,-0.8847555261665971,0.14591439
4.887345799772422,2.044611538861483,4.346174457452666,2.1377673
-0.2336084887960585,4.351176397460445,-0.7489532442267981,1.0438198
1.6392415910689475,-0.4443235853227243,-3.6152990397943494,0.4821601
